ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-08-03 21:40:24.936582,2.06,17.2,0,130.0
6,2025-08-03 21:40:25.936582,5.88,49.3,0,398.0
6,2025-08-03 21:40:26.936582,5.88,49.3,0,673.0
6,2025-08-03 21:40:27.936582,5.88,49.3,0,944.0
6,2025-08-03 21:40:28.936582,5.5,46.1,0,1.17
6,2025-08-03 21:40:29.936582,5.25,44.0,0,1.44
6,2025-08-03 21:40:30.936582,5.25,44.0,0,1.7
6,2025-08-03 21:40:31.936582,5.38,45.1,0,1.97
6,2025-08-03 21:40:32.936582,5.62,47.2,0,2.26
6,2025-08-03 21:40:33.936582,6.75,56.6,0,2.54
6,2025-08-03 21:40:34.936582,6.62,55.6,0,2.54
6,2025-08-03 21:40:35.936582,6.62,55.6,0,2.54
6,2025-08-03 21:40:36.936582,6.62,55.6,0,2.54
6,2025-08-03 21:40:37.936582,6.38,53.5,0,2.54
6,2025-08-03 21:40:38.936582,6.62,55.6,0,2.54
6,2025-08-03 21:40:39.936582,6.62,55.6,0,2.54
6,2025-08-03 21:40:40.936582,6.5,54.5,0,2.54
6,2025-08-03 21:40:41.936582,6.62,55.6,0,2.54
6,2025-08-03 21:40:42.936582,6.75,56.6,0,2.54
6,2025-08-03 21:40:43.936582,6.5,54.5,0,2.54
6,2025-08-03 21:40:44.936582,6.62,55.6,0,2.54
6,2025-08-03 21:40:45.936582,6.62,55.6,0,2.54
6,2025-08-03 21:40:46.936582,6.38,53.5,0,2.54
6,2025-08-03 21:40:47.936582,6.5,54.5,0,2.54
6,2025-08-03 21:40:48.936582,6.75,56.6,0,2.54
6,2025-08-03 21:40:49.936582,6.5,54.5,0,2.54
6,2025-08-03 21:40:50.936582,6.5,54.5,0,2.54
6,2025-08-03 21:40:51.936582,6.75,56.6,0,2.54
6,2025-08-03 21:40:52.936582,6.5,54.5,0,2.54
6,2025-08-03 21:40:53.936582,6.62,55.6,0,2.54
6,2025-08-03 21:40:54.936582,6.75,56.6,0,2.54
6,2025-08-03 21:40:55.936582,6.38,53.5,0,2.54
6,2025-08-03 21:40:56.936582,2.12,53.7,0,2.54
