time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-08-03 20:52:32.451378,PHY,0x4601,1,0,50,"[0,",0,0,1,10459.6,+28.4dB,20.7us,"[0,",1,423.17,normal,0,valid,-15.0dB,-14.9dB,na,na,,,,
2025-08-03 20:52:32.456349,PHY,0x4601,1,4,na,"[0,",0,0,,0.3,-18.9dB,19.2us,"[0,",1,424.7,normal,0,invalid,-46.8dB,-66.4dB,na,na,no,,,
2025-08-03 20:52:32.456611,CSI,0x4601,2,,na,"[4,",,,,,+38.5dB,26.5us,"[0,",1,424.8,normal,0,valid,-11.7dB,-11.7dB,-0.05us,-17.7Hz,,"[7,",0001,1
2025-08-03 20:52:32.476291,PHY,0x4601,1,4,na,"[0,",0,0,,24855.8,+29.7dB,16.1us,"[0,",1,426.7,normal,0,valid,-13.5dB,-13.5dB,na,na,yes,,,
2025-08-03 20:52:32.476567,CSI,0x4601,2,,na,"[4,",,,,,+33.6dB,15.0us,"[0,",1,426.8,normal,0,valid,-11.7dB,-11.7dB,-0.03us,-68.9Hz,,"[7,",1111,1
2025-08-03 20:52:32.496363,PHY,0x4601,1,4,na,"[0,",0,0,2,0.2,-21.1dB,21.3us,"[0,",1,428.7,normal,0,invalid,-47.2dB,-69.7dB,na,na,,,,
2025-08-03 20:52:32.496386,PHY,0x4601,1,0,na,"[0,",0,0,1,1144.7,+16.3dB,11.8us,"[0,",1,428.7,normal,0,valid,-14.1dB,-14.2dB,na,na,,,,
2025-08-03 20:52:32.496637,CSI,0x4601,2,,na,"[4,",,,,,+33.3dB,23.6us,"[0,",1,428.8,normal,0,valid,-12.0dB,-12.0dB,0.22us,-139.7Hz,,"[7,",1111,1
2025-08-03 20:52:32.501797,PHY,0x4601,1,0,na,"[0,",0,0,1,1211.4,+16.6dB,18.9us,"[0,",1,428.18,normal,0,valid,-14.0dB,-14.1dB,na,na,,,,
2025-08-03 20:52:32.516313,PHY,0x4601,1,4,na,"[0,",0,0,,1148.3,+16.3dB,18.5us,"[0,",1,430.7,normal,0,valid,-13.7dB,-13.8dB,na,na,yes,,,
2025-08-03 20:52:32.516565,CSI,0x4601,2,,na,"[4,",,,,,+34.1dB,16.9us,"[0,",1,430.8,normal,0,valid,-11.9dB,-12.0dB,0.22us,-29.1Hz,,"[7,",1111,1
2025-08-03 20:52:32.536372,PHY,0x4601,1,4,na,"[0,",0,0,2,0.0,-23.9dB,16.9us,"[0,",1,432.7,normal,0,invalid,-47.5dB,-71.9dB,na,na,,,,
2025-08-03 20:52:32.536396,PHY,0x4601,1,0,na,"[0,",0,0,1,1109.1,+16.2dB,19.8us,"[0,",1,432.7,normal,0,valid,-14.2dB,-14.3dB,na,na,,,,
2025-08-03 20:52:32.536605,CSI,0x4601,2,,na,"[4,",,,,,+32.8dB,15.3us,"[0,",1,432.8,normal,0,valid,-12.1dB,-12.1dB,0.21us,-23.0Hz,,"[7,",1111,1
2025-08-03 20:52:32.537322,PHY,0x4601,1,0,na,"[0,",0,0,1,1137.3,+16.3dB,15.4us,"[0,",1,432.9,normal,0,valid,-14.2dB,-14.3dB,na,na,,,,
2025-08-03 20:52:32.556326,PHY,0x4601,1,4,na,"[0,",0,0,,1173.7,+16.4dB,15.5us,"[0,",1,434.7,normal,0,valid,-13.9dB,-14.0dB,na,na,yes,,,
2025-08-03 20:52:32.556562,CSI,0x4601,2,,na,"[4,",,,,,+34.0dB,13.2us,"[0,",1,434.8,normal,0,valid,-12.1dB,-12.2dB,0.23us,-77.2Hz,,"[7,",1111,1
2025-08-03 20:52:32.576527,CSI,0x4601,2,,na,"[4,",,,,,+34.8dB,13.7us,"[0,",1,436.8,normal,0,valid,-12.2dB,-12.3dB,0.22us,-85.7Hz,,"[7,",1111,1
2025-08-03 20:52:32.585990,PHY,0x4601,2,,na,"[0,",,,111,,+32.2dB,28.1us,"[0,",1,437.7,normal,0,valid,-13.6dB,-13.6dB,0.22us,-4.3Hz,,"[6,",,1
