ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-08-03 20:47:25.891798,2.06,17.2,0,130.0
6,2025-08-03 20:47:26.891798,5.88,49.3,0,398.0
6,2025-08-03 20:47:27.891798,5.88,49.3,0,673.0
6,2025-08-03 20:47:28.891798,5.88,49.3,0,944.0
6,2025-08-03 20:47:29.891798,5.5,46.1,0,1.17
6,2025-08-03 20:47:30.891798,5.25,44.0,0,1.44
6,2025-08-03 20:47:31.891798,5.25,44.0,0,1.7
6,2025-08-03 20:47:32.891798,5.38,45.1,0,1.97
6,2025-08-03 20:47:33.891798,5.62,47.2,0,2.26
6,2025-08-03 20:47:34.891798,6.75,56.6,0,2.54
6,2025-08-03 20:47:35.891798,6.62,55.6,0,2.54
6,2025-08-03 20:47:36.891798,6.62,55.6,0,2.54
6,2025-08-03 20:47:37.891798,6.62,55.6,0,2.54
6,2025-08-03 20:47:38.891798,6.38,53.5,0,2.54
6,2025-08-03 20:47:39.891798,6.62,55.6,0,2.54
6,2025-08-03 20:47:40.891798,6.62,55.6,0,2.54
6,2025-08-03 20:47:41.891798,6.5,54.5,0,2.54
6,2025-08-03 20:47:42.891798,6.62,55.6,0,2.54
6,2025-08-03 20:47:43.891798,6.75,56.6,0,2.54
6,2025-08-03 20:47:44.891798,6.5,54.5,0,2.54
6,2025-08-03 20:47:45.891798,6.62,55.6,0,2.54
6,2025-08-03 20:47:46.891798,6.62,55.6,0,2.54
6,2025-08-03 20:47:47.891798,6.38,53.5,0,2.54
6,2025-08-03 20:47:48.891798,6.5,54.5,0,2.54
6,2025-08-03 20:47:49.891798,6.75,56.6,0,2.54
6,2025-08-03 20:47:50.891798,6.5,54.5,0,2.54
6,2025-08-03 20:47:51.891798,6.5,54.5,0,2.54
6,2025-08-03 20:47:52.891798,6.75,56.6,0,2.54
6,2025-08-03 20:47:53.891798,6.5,54.5,0,2.54
6,2025-08-03 20:47:54.891798,6.62,55.6,0,2.54
6,2025-08-03 20:47:55.891798,6.75,56.6,0,2.54
6,2025-08-03 20:47:56.891798,6.38,53.5,0,2.54
6,2025-08-03 20:47:57.891798,2.12,53.7,0,2.54
