time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-08-03 20:33:25.150090,PHY,0x4601,1,0,50,"[0,",0,0,1,25922.1,+32.3dB,21.0us,"[0,",1,455.17,normal,0,valid,-15.0dB,-14.8dB,na,na,,,,
2025-08-03 20:33:25.155151,PHY,0x4601,1,4,na,"[0,",0,0,,0.0,-25.9dB,16.5us,"[0,",1,456.7,normal,0,invalid,-46.7dB,-73.2dB,na,na,no,,,
2025-08-03 20:33:25.155315,CSI,0x4601,2,,na,"[4,",,,,,+32.7dB,32.4us,"[0,",1,456.8,normal,0,valid,-11.7dB,-11.6dB,0.01us,-101.9Hz,,"[7,",0001,1
2025-08-03 20:33:25.175105,PHY,0x4601,1,4,na,"[0,",0,0,,42145.3,+32.0dB,18.7us,"[0,",1,458.7,normal,0,valid,-13.5dB,-13.5dB,na,na,yes,,,
2025-08-03 20:33:25.175347,CSI,0x4601,2,,na,"[4,",,,,,+36.3dB,15.3us,"[0,",1,458.8,normal,0,valid,-11.6dB,-11.6dB,-0.01us,-94.6Hz,,"[7,",1111,1
2025-08-03 20:33:25.195065,PHY,0x4601,1,4,na,"[0,",0,0,2,0.4,-20.1dB,19.9us,"[0,",1,460.7,normal,0,invalid,-47.3dB,-67.8dB,na,na,,,,
2025-08-03 20:33:25.195087,PHY,0x4601,1,0,na,"[0,",0,0,1,833.7,+15.0dB,11.9us,"[0,",1,460.7,normal,0,valid,-14.2dB,-14.3dB,na,na,,,,
2025-08-03 20:33:25.195346,CSI,0x4601,2,,na,"[4,",,,,,+34.1dB,22.5us,"[0,",1,460.8,normal,0,valid,-11.9dB,-12.0dB,0.23us,+59.4Hz,,"[7,",1111,1
2025-08-03 20:33:25.200137,PHY,0x4601,1,0,na,"[0,",0,0,1,1426.7,+17.3dB,17.2us,"[0,",1,460.17,normal,0,valid,-14.1dB,-14.2dB,na,na,,,,
2025-08-03 20:33:25.215127,PHY,0x4601,1,4,na,"[0,",0,0,,1540.6,+17.6dB,16.2us,"[0,",1,462.7,normal,0,valid,-13.8dB,-13.9dB,na,na,yes,,,
2025-08-03 20:33:25.215403,CSI,0x4601,2,,na,"[4,",,,,,+31.5dB,20.9us,"[0,",1,462.8,normal,0,valid,-12.0dB,-12.0dB,0.19us,-20.5Hz,,"[7,",1111,1
2025-08-03 20:33:25.235079,PHY,0x4601,1,4,na,"[0,",0,0,2,0.2,-21.6dB,15.6us,"[0,",1,464.7,normal,0,invalid,-47.1dB,-69.5dB,na,na,,,,
2025-08-03 20:33:25.235097,PHY,0x4601,1,0,na,"[0,",0,0,1,1424.5,+17.3dB,14.4us,"[0,",1,464.7,normal,0,valid,-14.3dB,-14.3dB,na,na,,,,
2025-08-03 20:33:25.235360,CSI,0x4601,2,,na,"[4,",,,,,+33.1dB,14.6us,"[0,",1,464.8,normal,0,valid,-12.2dB,-12.2dB,0.19us,-100.1Hz,,"[7,",1111,1
