time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-08-03 21:28:09.629375,metric,51,561,243,0,0,0,0,0,0,0,0,0,1usec,245usec,159.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 21:28:10.629430,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,287.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 21:28:11.629450,metric,51,1400,600,1,0,0,0,0.00286,0.005,0,0,1,4usec,39usec,396.0,4.0kbps,8.0kbps,4.5ms,4.5ms,4.5ms,0x4601,391.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,12,1.0,10,4.1kbps,3,0,0%,19,31,0,29.9,-2.6,1,19,8.6kbps,2,0,0%,30,0,2,0,0,0,0,0,0,75ns,n/a,10,4.5ms,4.5ms,4.5ms,n/a,n/a,4.25ms
2025-08-03 21:28:12.629373,metric,51,1400,600,0,0,0,0,0.0136,0.0217,0,0,1,6usec,35usec,444.0,15kbps,76kbps,4.5ms,5.5ms,4.5ms,0x4601,443.17,ue_reconf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,13,1.0,10,15kbps,20,0,0%,0,100,0.0070000007,34.3,-3.2,1,27,77kbps,13,0,0%,92,0,11,0,0,0,0,0,0,220ns,n/a,8,4.58ms,5.5ms,4.31ms,n/a,n/a,4.2ms
2025-08-03 21:28:13.629520,metric,51,1400,600,0,0,0,0,0.00643,0.0167,0,0,1,8usec,32usec,556.0,16kbps,52kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,15,1.0,27,17kbps,9,0,0%,0,18,0.010000001,35.0,-3.4,1,27,52kbps,10,0,0%,54,0,9,0,0,0,0,0,0,222ns,n/a,8,4.5ms,4.5ms,4.45ms,n/a,n/a,4ms
2025-08-03 21:28:14.629461,metric,51,1400,600,0,0,0,1,0.00786,0.108,0,0,1,9usec,30usec,676.0,18kbps,989kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,15,1.0,27,19kbps,10,0,0%,3,22,0.010000001,34.0,-3.3,1,27,990kbps,65,0,0%,1025,1.53k,5,0,0,0,0,0,0,237ns,n/a,3,4.5ms,4.5ms,4.46ms,4.2ms,4.5ms,4ms
2025-08-03 21:28:15.629380,metric,51,1400,600,0,0,0,2,0.00714,0.152,0,0,1,9usec,29usec,702.15,20kbps,1.5Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,15,1.0,27,21kbps,11,0,0%,0,20,0.010000001,34.3,-3.3,1,27,1.5Mbps,91,0,0%,1510,0,1,0,0,0,0,0,0,183ns,n/a,8,4.49ms,4.5ms,4.46ms,4.28ms,4.5ms,4ms
2025-08-03 21:28:16.629367,metric,51,1400,600,0,0,0,0,0.0293,0.0283,0,0,1,8usec,35usec,858.0,827kbps,84kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,26,828kbps,41,0,0%,0,965,0.010000001,35.2,-3.2,1,27,85kbps,17,0,0%,87,0,16,0,0,0,0,0,0,180ns,n/a,7,4.5ms,4.5ms,4.47ms,4.5ms,4.5ms,3.99ms
2025-08-03 21:28:17.629466,metric,51,1400,600,0,0,23,0,0.515,0.095,0,0,1,12usec,53usec,911.6,27Mbps,464kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,26,27Mbps,707,5,0%,122k,32709,0.008000002,34.5,-3.3,1,27,465kbps,56,1,1%,501,0,27,0,0,0,0,0,-0.099000014,186ns,n/a,6,4.5ms,4.5ms,4.39ms,4.03ms,4.5ms,3.94ms
2025-08-03 21:28:18.629375,metric,51,1400,600,0,0,48,0,0.995,0.128,0,0,1,15usec,54usec,30.16,58Mbps,544kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,15,1.0,27,58Mbps,1392,1,0%,368k,68558,0.011000003,34.4,-3.4,1,27,544kbps,77,0,0%,561,535,18,0,0,0,0,0,-0.099000014,195ns,n/a,7,4.5ms,4.5ms,4.22ms,4.03ms,4.5ms,3.95ms
