ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-07-24 04:48:33.114519,3.33,28.0,0,205.0
6,2025-07-24 04:48:34.114519,7.38,61.9,0,546.0
6,2025-07-24 04:48:35.114519,5.5,46.1,0,760.0
6,2025-07-24 04:48:36.114519,5.25,44.0,0,760.0
6,2025-07-24 04:48:37.114519,5.38,45.1,0,760.0
6,2025-07-24 04:48:38.114519,5.38,45.1,0,862.0
6,2025-07-24 04:48:39.114519,5.38,45.1,0,862.0
6,2025-07-24 04:48:40.114519,5.38,45.1,0,862.0
6,2025-07-24 04:48:41.114519,5.38,45.1,0,862.0
6,2025-07-24 04:48:42.114519,1.0,8.39,1,1.32
6,2025-07-24 04:48:43.114519,0.0,0.0,1,1.32
6,2025-07-24 04:48:44.114519,5.12,43.0,477,661.0
6,2025-07-24 04:48:45.114519,5.62,47.2,0,732.0
6,2025-07-24 04:48:46.114519,5.38,45.1,0,785.0
6,2025-07-24 04:48:47.114519,5.5,46.1,0,821.0
6,2025-07-24 04:48:48.114519,5.62,47.2,0,844.0
6,2025-07-24 04:48:49.114519,5.5,46.1,0,857.0
6,2025-07-24 04:48:50.114519,5.62,47.2,0,862.0
6,2025-07-24 04:48:51.114519,5.5,46.1,0,862.0
6,2025-07-24 04:48:52.114519,5.62,47.2,0,862.0
6,2025-07-24 04:48:53.114519,5.62,47.2,0,865.0
6,2025-07-24 04:48:54.114519,5.62,47.2,0,873.0
6,2025-07-24 04:48:55.114519,5.5,46.1,0,889.0
6,2025-07-24 04:48:56.114519,5.62,47.2,0,916.0
6,2025-07-24 04:48:57.114519,5.75,48.2,0,958.0
6,2025-07-24 04:48:58.114519,5.75,48.2,0,1018.0
6,2025-07-24 04:48:59.114519,6.0,50.3,0,1.07
6,2025-07-24 04:49:00.114519,6.88,57.7,0,1.18
6,2025-07-24 04:49:01.114519,6.5,54.5,0,1.31
6,2025-07-24 04:49:02.114519,6.75,56.6,0,1.46
6,2025-07-24 04:49:03.114519,6.5,54.5,0,1.65
6,2025-07-24 04:49:04.114519,5.5,55.5,0,1.83
