time,log_type,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr
2025-07-24 14:07:47.218085,ULMeasRept,0,4601,-97,-10.5,22.5
2025-07-24 14:07:47.697983,ULMeasRept,0,4601,-97,-10.5,22.0
2025-07-24 14:07:48.177978,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 14:07:48.657963,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 14:07:49.138003,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 14:07:49.628022,ULMeasRept,0,4601,-97,-10.5,22.0
2025-07-24 14:07:50.108002,ULMeasRept,0,4601,-96,-10.5,22.5
2025-07-24 14:07:50.597951,ULMeasRept,0,4601,-96,-10.5,22.5
2025-07-24 14:07:51.078000,ULMeasRept,0,4601,-97,-10.5,21.5
2025-07-24 14:07:51.557958,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 14:07:52.037986,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 14:07:52.507976,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 14:07:52.987963,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 14:07:53.467938,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 14:07:53.947996,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 14:07:54.437979,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 14:07:54.917940,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 14:07:55.387951,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 14:07:55.888168,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 14:07:56.354020,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 14:07:56.833972,ULMeasRept,0,4601,-99,-10.5,21.5
2025-07-24 14:07:57.308011,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 14:07:57.788037,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 14:07:58.322934,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 14:07:58.757930,ULMeasRept,0,4601,-99,-12.0,12.0
2025-07-24 14:07:59.237961,ULMeasRept,0,4601,-99,-11.0,12.0
2025-07-24 14:07:59.758030,ULMeasRept,0,4601,-99,-12.5,10.0
2025-07-24 14:08:00.198056,ULMeasRept,0,4601,-99,-11.5,17.0
2025-07-24 14:08:00.698093,ULMeasRept,0,4601,-99,-10.5,19.0
2025-07-24 14:08:01.158067,ULMeasRept,0,4601,-99,-11.5,11.5
2025-07-24 14:08:01.658154,ULMeasRept,0,4601,-99,-11.5,10.0
2025-07-24 14:08:02.158066,ULMeasRept,0,4601,-99,-11.0,11.5
2025-07-24 14:08:02.697990,ULMeasRept,0,4601,-99,-11.5,10.0
2025-07-24 14:08:03.077963,ULMeasRept,0,4601,-99,-11.0,16.0
2025-07-24 14:08:03.558001,ULMeasRept,0,4601,-99,-10.5,19.5
2025-07-24 14:08:04.058002,ULMeasRept,0,4601,-99,-11.0,12.5
2025-07-24 14:08:04.578136,ULMeasRept,0,4601,-99,-11.0,12.0
2025-07-24 14:08:05.058206,ULMeasRept,0,4601,-99,-11.5,10.5
2025-07-24 14:08:05.508043,ULMeasRept,0,4601,-99,-12.5,8.0
2025-07-24 14:08:05.957980,ULMeasRept,0,4601,-99,-11.5,15.5
2025-07-24 14:08:06.478043,ULMeasRept,0,4601,-99,-11.0,18.5
2025-07-24 14:08:06.987962,ULMeasRept,0,4601,-99,-11.5,12.0
2025-07-24 14:08:07.408052,ULMeasRept,0,4601,-98,-11.5,10.5
2025-07-24 14:08:07.878133,ULMeasRept,0,4601,-99,-11.5,10.0
2025-07-24 14:08:08.417978,ULMeasRept,0,4601,-99,-11.5,10.5
2025-07-24 14:08:08.858028,ULMeasRept,0,4601,-99,-11.0,18.5
2025-07-24 14:08:09.328034,ULMeasRept,0,4601,-99,-10.5,21.0
2025-07-24 14:08:09.848112,ULMeasRept,0,4601,-99,-11.5,14.0
2025-07-24 14:08:10.368029,ULMeasRept,0,4601,-99,-12.0,10.5
2025-07-24 14:08:10.758010,ULMeasRept,0,4601,-100,-12.5,9.0
2025-07-24 14:08:11.273077,ULMeasRept,0,4601,-99,-11.0,12.5
2025-07-24 14:08:11.717984,ULMeasRept,0,4601,-98,-11.0,18.5
2025-07-24 14:08:12.287936,ULMeasRept,0,4601,-98,-10.5,20.0
2025-07-24 14:08:12.718055,ULMeasRept,0,4601,-99,-12.5,11.5
2025-07-24 14:08:13.338087,ULMeasRept,0,4601,-99,-11.5,8.5
2025-07-24 14:08:13.818042,ULMeasRept,0,4601,-100,-12.5,8.0
