ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-07-24 03:47:48.579969,2.67,22.4,0,163.0
6,2025-07-24 03:47:49.579969,6.75,56.6,0,477.0
6,2025-07-24 03:47:50.579969,6.75,56.6,0,807.0
6,2025-07-24 03:47:51.579969,5.38,45.1,0,1003.0
6,2025-07-24 03:47:52.579969,5.38,45.1,0,1003.0
6,2025-07-24 03:47:53.579969,5.38,45.1,0,1003.0
6,2025-07-24 03:47:54.579969,5.38,45.1,0,1003.0
6,2025-07-24 03:47:55.579969,5.25,44.0,0,1003.0
6,2025-07-24 03:47:56.579969,5.38,45.1,0,1003.0
6,2025-07-24 03:47:57.579969,5.38,45.1,0,1003.0
6,2025-07-24 03:47:58.579969,5.38,45.1,0,1.05
6,2025-07-24 03:47:59.579969,5.38,45.1,0,1.3
6,2025-07-24 03:48:00.579969,5.38,45.1,0,1.39
6,2025-07-24 03:48:01.579969,5.38,45.1,0,1.39
6,2025-07-24 03:48:02.579969,5.38,45.1,0,1.39
6,2025-07-24 03:48:03.579969,5.38,45.1,0,1.39
6,2025-07-24 03:48:04.579969,5.38,45.1,0,1.73
6,2025-07-24 03:48:05.579969,5.38,45.1,0,2.1
6,2025-07-24 03:48:06.579969,5.38,45.1,0,2.1
6,2025-07-24 03:48:07.579969,5.25,44.0,0,2.1
6,2025-07-24 03:48:08.579969,5.38,45.1,0,3.15
6,2025-07-24 03:48:09.579969,5.38,45.1,0,3.15
6,2025-07-24 03:48:10.579969,5.0,41.9,0,3.15
6,2025-07-24 03:48:11.579969,5.25,44.0,0,3.15
6,2025-07-24 03:48:12.579969,5.5,46.1,0,3.15
6,2025-07-24 03:48:13.579969,5.62,47.2,0,3.15
6,2025-07-24 03:48:14.579969,5.25,44.0,0,3.15
6,2025-07-24 03:48:15.579969,5.62,47.2,0,3.15
6,2025-07-24 03:48:16.579969,5.38,45.1,0,3.15
6,2025-07-24 03:48:17.579969,5.38,45.1,0,3.15
6,2025-07-24 03:48:18.579969,5.38,45.1,0,3.15
6,2025-07-24 03:48:19.579969,5.0,44.1,0,3.15
