ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-07-24 03:33:09.576416,3.46,29.0,0,211.0
6,2025-07-24 03:33:10.576416,6.75,56.6,0,524.0
6,2025-07-24 03:33:11.576416,6.0,50.3,0,850.0
6,2025-07-24 03:33:12.576416,5.25,44.0,0,850.0
6,2025-07-24 03:33:13.576416,5.38,45.1,0,860.0
6,2025-07-24 03:33:14.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:15.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:16.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:17.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:18.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:19.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:20.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:21.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:22.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:23.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:24.576416,5.25,44.0,0,894.0
6,2025-07-24 03:33:25.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:26.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:27.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:28.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:29.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:30.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:31.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:32.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:33.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:34.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:35.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:36.576416,5.25,44.0,0,894.0
6,2025-07-24 03:33:37.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:38.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:39.576416,5.38,45.1,0,894.0
6,2025-07-24 03:33:40.576416,4.25,45.3,0,894.0
