time,log_type,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr
2025-07-24 03:04:30.620015,ULMeasRept,0,4601,-99,-10.5,19.5
2025-07-24 03:04:31.099924,ULMeasRept,0,4601,-98,-10.5,20.0
2025-07-24 03:04:31.579947,ULMeasRept,0,4601,-98,-10.5,19.5
2025-07-24 03:04:32.060058,ULMeasRept,0,4601,-97,-10.5,21.5
2025-07-24 03:04:32.550013,ULMeasRept,0,4601,-98,-10.5,20.0
2025-07-24 03:04:33.029942,ULMeasRept,0,4601,-98,-10.5,19.5
2025-07-24 03:04:33.519964,ULMeasRept,0,4601,-96,-10.5,22.0
2025-07-24 03:04:33.999944,ULMeasRept,0,4601,-97,-10.5,20.5
2025-07-24 03:04:34.469910,ULMeasRept,0,4601,-98,-10.5,19.0
2025-07-24 03:04:34.950022,ULMeasRept,0,4601,-98,-10.5,19.5
2025-07-24 03:04:35.440045,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:04:35.940005,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:04:36.410015,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:04:36.895971,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:04:37.369938,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:04:37.849968,ULMeasRept,0,4601,-99,-10.5,19.5
2025-07-24 03:04:38.339945,ULMeasRept,0,4601,-99,-10.5,19.5
2025-07-24 03:04:38.804981,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:04:39.300671,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:04:39.780013,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:04:40.255984,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:04:40.735991,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:04:41.210014,ULMeasRept,0,4601,-99,-10.5,19.5
2025-07-24 03:04:41.699908,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:04:42.170017,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:04:42.659934,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:04:43.164938,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:04:43.656019,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:04:44.136007,ULMeasRept,0,4601,-99,-10.5,19.5
2025-07-24 03:04:44.616035,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:04:45.119999,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:04:45.579903,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:04:46.059962,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:04:46.539932,ULMeasRept,0,4601,-99,-10.5,19.5
2025-07-24 03:04:47.019938,ULMeasRept,0,4601,-99,-10.5,19.5
