time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-07-24 12:14:50.992606,metric,51,561,241,0,0,0,0,0,0,0,0,0,1usec,229usec,159.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-24 12:14:51.992637,metric,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,24usec,296.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-24 12:14:52.992657,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,304.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-24 12:14:53.992559,metric,51,1400,600,1,0,0,0,0.00786,0.0133,0,0,1,4usec,38usec,460.0,5.0kbps,42kbps,4.5ms,5.5ms,4.5ms,0x4601,455.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,14,1.0,5,5.6kbps,10,0,0%,3,67,0,30.0,-4.0,1,25,43kbps,7,0,0%,77,0,6,0,0,0,0,0,0,182ns,n/a,13,4.64ms,5.5ms,4.43ms,n/a,n/a,4.05ms
2025-07-24 12:14:54.992628,metric,51,1400,600,0,0,0,0,0.005,0.00833,0,0,1,7usec,41usec,506.0,8.0kbps,27kbps,4.5ms,4.5ms,4.5ms,0x4601,503.1,ue_reconf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,12,1.0,15,8.6kbps,8,0,0%,0,55,0.003,33.6,-4.5,1,27,28kbps,5,0,0%,30,0,4,0,0,0,0,0,0,232ns,n/a,11,4.5ms,4.5ms,4.3ms,n/a,n/a,4.15ms
2025-07-24 12:14:55.992688,metric,51,1400,600,0,0,0,1,0.00643,0.0933,0,0,1,8usec,37usec,608.16,9.0kbps,845kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,13,1.0,24,9.1kbps,6,2,25%,0,18,,34.3,-4.7,1,27,845kbps,56,0,0%,876,2.01k,5,0,0,0,0,0,0,232ns,n/a,7,4.49ms,4.5ms,4.47ms,4.33ms,4.5ms,4.1ms
2025-07-24 12:14:56.992632,metric,51,1400,600,0,0,0,2,0.00214,0.167,0,0,1,8usec,28usec,753.3,5.0kbps,1.6Mbps,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,n/a,,,,4601,1,14,1.0,24,5.0kbps,3,1,25%,0,6,-0.016,34.7,-4.7,1,27,1.6Mbps,100,0,0%,1692,0,0,0,0,0,0,0,0,204ns,n/a,6,4.49ms,4.5ms,4.45ms,4.12ms,4.5ms,n/a
2025-07-24 12:14:57.992640,metric,51,1400,600,0,0,1,0,0.04,0.0333,0,0,1,8usec,36usec,899.15,1.3Mbps,106kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,13,1.0,25,1.3Mbps,54,1,1%,0,1661,,31.5,-4.6,1,27,106kbps,17,3,15%,178,0,13,0,0,0,0,0,-0.29700005,222ns,n/a,9,4.5ms,4.5ms,4.38ms,4ms,4ms,3.98ms
2025-07-24 12:14:58.992589,metric,51,1400,600,0,0,18,0,0.42,0.095,0,0,1,10usec,37usec,981.16,20Mbps,388kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,14,1.0,25,20Mbps,565,15,2%,57k,25609,,34.0,-4.4,1,27,389kbps,57,0,0%,400,0,25,0,0,0,0,0,-0.29700005,183ns,n/a,9,4.49ms,4.5ms,4.34ms,4.15ms,4.5ms,3.96ms
2025-07-24 12:14:59.992634,metric,51,1400,600,0,0,44,0,0.914,0.095,0,0,1,12usec,58usec,5.8,51Mbps,381kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,51Mbps,1241,39,3%,341k,62405,2.1234155e-07,33.5,-4.4,1,27,382kbps,56,0,0%,401,384,34,1,1,0,0,0,-0.29700005,178ns,n/a,8,4.45ms,4.5ms,4.22ms,4.01ms,4.5ms,3.94ms
