ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-07-24 15:21:28.084289,5.21,43.7,0,325.0
6,2025-07-24 15:21:29.084289,5.62,47.2,0,499.0
6,2025-07-24 15:21:30.084289,5.38,45.1,0,499.0
6,2025-07-24 15:21:31.084289,5.25,44.0,0,499.0
6,2025-07-24 15:21:32.084289,5.38,45.1,0,499.0
6,2025-07-24 15:21:33.084289,5.38,45.1,0,499.0
6,2025-07-24 15:21:34.084289,5.38,45.1,0,499.0
6,2025-07-24 15:21:35.084289,2.12,17.8,22,436.0
6,2025-07-24 15:21:36.084289,256.0,2.1,5,506.0
6,2025-07-24 15:21:37.084289,128.0,1.05,0,507.0
6,2025-07-24 15:21:38.084289,128.0,1.05,0,511.0
6,2025-07-24 15:21:39.084289,128.0,1.05,0,512.0
6,2025-07-24 15:21:40.084289,0.0,0.0,22,55.3
6,2025-07-24 15:21:41.084289,256.0,2.1,158,59.2
6,2025-07-24 15:21:42.084289,256.0,2.1,123,59.2
6,2025-07-24 15:21:43.084289,256.0,2.1,51,67.1
6,2025-07-24 15:21:44.084289,128.0,1.05,0,165.0
6,2025-07-24 15:21:45.084289,128.0,1.05,0,247.0
6,2025-07-24 15:21:46.084289,128.0,1.05,2,267.0
6,2025-07-24 15:21:47.084289,128.0,1.05,0,267.0
6,2025-07-24 15:21:48.084289,128.0,1.05,0,269.0
6,2025-07-24 15:21:49.084289,128.0,1.05,0,275.0
6,2025-07-24 15:21:50.084289,128.0,1.05,0,284.0
6,2025-07-24 15:21:51.084289,256.0,2.1,0,308.0
6,2025-07-24 15:21:52.084289,128.0,1.05,0,333.0
6,2025-07-24 15:21:53.084289,128.0,1.05,0,376.0
6,2025-07-24 15:21:54.084289,128.0,1.05,2,428.0
6,2025-07-24 15:21:55.084289,768.0,6.29,0,428.0
6,2025-07-24 15:21:56.084289,1.5,12.6,0,433.0
6,2025-07-24 15:21:57.084289,2.12,17.8,0,445.0
6,2025-07-24 15:21:58.084289,3.25,27.3,0,467.0
6,2025-07-24 15:21:59.084289,5.88,49.3,0,502.0
6,2025-07-24 15:22:00.084289,2.5,56.3,0,517.0
