time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-07-24 05:22:43.086747,metric,51,561,243,0,0,0,0,0,0,0,0,0,1usec,235usec,159.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-24 05:22:44.086633,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,228.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-24 05:22:45.086663,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,309.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-24 05:22:46.086689,metric,51,1400,600,1,0,0,0,0.0129,0.0217,0,0,1,6usec,40usec,462.0,11kbps,70kbps,4.5ms,5.5ms,4.5ms,0x4601,407.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,13,1.0,6,11kbps,17,1,5%,0,123,0.002,31.2,-6.0,1,26,70kbps,12,0,0%,108,0,10,1,0,0,0,0,0,175ns,n/a,13,4.58ms,5.5ms,4.46ms,n/a,n/a,4.11ms
2025-07-24 05:22:47.086791,metric,51,1400,600,0,0,0,0,0.00357,0.00667,0,0,1,8usec,26usec,510.0,6.0kbps,23kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,13,1.0,24,6.6kbps,4,1,20%,0,10,-0.004,32.8,-6.6,1,27,23kbps,4,0,0%,24,0,3,0,0,0,0,0,0,183ns,n/a,10,4.5ms,4.5ms,4.25ms,n/a,n/a,4.25ms
2025-07-24 05:22:48.086648,metric,51,1400,600,0,0,0,1,0.00286,0.105,0,0,1,8usec,33usec,650.16,6.0kbps,978kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,15,1.0,25,6.9kbps,4,0,0%,0,8,2.3283064e-10,33.6,-7.4,1,27,978kbps,62,1,1%,1031,2.01k,3,0,0,0,0,0,-0.099000014,170ns,n/a,7,4.5ms,4.5ms,4.48ms,4.5ms,4.5ms,4ms
2025-07-24 05:22:49.086700,metric,51,1400,600,0,0,0,2,0.00357,0.152,0,0,1,8usec,32usec,747.16,4.0kbps,1.5Mbps,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,n/a,,,,4601,1,13,1.0,24,4.8kbps,3,1,25%,3,10,-0.007,34.2,-6.6,1,27,1.5Mbps,90,1,1%,1539,0,1,0,0,0,0,0,-0.19800003,178ns,n/a,13,4.48ms,4.5ms,4.45ms,4.25ms,4.5ms,n/a
2025-07-24 05:22:50.086674,metric,51,1400,600,0,0,1,0,0.0371,0.0233,0,0,1,8usec,41usec,867.5,1.3Mbps,73kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,14,1.0,24,1.3Mbps,51,0,0%,0,1700,0.026000004,33.0,-6.5,1,27,74kbps,14,0,0%,76,0,12,0,0,0,0,0,-0.19800003,205ns,n/a,10,4.5ms,4.5ms,4.43ms,4ms,4ms,4.05ms
2025-07-24 05:22:51.086743,metric,51,1400,600,0,0,28,0,0.615,0.108,0,0,1,12usec,42usec,974.16,33Mbps,509kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,33Mbps,847,7,0%,116k,40063,0.0009999592,32.7,-6.4,1,27,510kbps,64,1,1%,548,0,24,0,0,0,0,0,-0.29700005,214ns,n/a,11,4.47ms,4.5ms,4.25ms,4.05ms,4.5ms,3.95ms
2025-07-24 05:22:52.086671,metric,51,1400,600,0,0,49,0,0.996,0.133,0,0,1,13usec,40usec,49.5,58Mbps,559kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1395,0,0%,515k,68883,0.0009999592,32.8,-6.4,1,27,559kbps,80,0,0%,577,0,19,0,0,0,0,0,-0.29700005,219ns,n/a,11,4.47ms,4.5ms,4.19ms,4.01ms,4.5ms,3.95ms
