time,log_type,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr
2025-07-24 05:40:50.017935,ULMeasRept,0,4601,-96,-10.5,21.5
2025-07-24 05:40:50.497726,ULMeasRept,0,4601,-96,-10.5,21.5
2025-07-24 05:40:50.977730,ULMeasRept,0,4601,-97,-10.5,21.0
2025-07-24 05:40:51.457760,ULMeasRept,0,4601,-96,-10.5,22.5
2025-07-24 05:40:51.937788,ULMeasRept,0,4601,-97,-10.5,21.0
2025-07-24 05:40:52.417805,ULMeasRept,0,4601,-97,-10.5,21.0
2025-07-24 05:40:52.907721,ULMeasRept,0,4601,-96,-10.5,22.0
2025-07-24 05:40:53.397729,ULMeasRept,0,4601,-95,-10.5,22.5
2025-07-24 05:40:53.877795,ULMeasRept,0,4601,-97,-10.5,21.5
2025-07-24 05:40:54.357750,ULMeasRept,0,4601,-97,-10.5,21.5
2025-07-24 05:40:54.837804,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:40:55.307836,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 05:40:55.787832,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:40:56.277679,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:40:56.747845,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:40:57.227758,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:40:57.707688,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:40:58.217702,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:40:58.697759,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 05:40:59.178203,ULMeasRept,0,4601,-117,-19.5,-3.0
2025-07-24 05:40:59.657831,ULMeasRept,0,4601,-103,-11.5,18.0
2025-07-24 05:41:00.142707,ULMeasRept,0,4601,-99,-10.5,21.0
2025-07-24 05:41:00.637737,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:41:01.097685,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:41:01.577734,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:41:02.057733,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:41:02.547737,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 05:41:03.027840,ULMeasRept,0,4601,-98,-10.5,20.5
2025-07-24 05:41:03.517689,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 05:41:03.987701,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 05:41:04.477698,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 05:41:04.952802,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 05:41:05.442748,ULMeasRept,0,4601,-98,-10.5,20.5
2025-07-24 05:41:05.907781,ULMeasRept,0,4601,-98,-10.5,20.5
2025-07-24 05:41:06.402691,ULMeasRept,0,4601,-98,-10.5,20.0
2025-07-24 05:41:06.867696,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 05:41:07.357664,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:41:07.837702,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 05:41:08.317706,ULMeasRept,0,4601,-98,-10.5,20.5
2025-07-24 05:41:08.837746,ULMeasRept,0,4601,-98,-10.5,20.5
2025-07-24 05:41:09.322683,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 05:41:09.797727,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 05:41:10.277830,ULMeasRept,0,4601,-98,-10.5,20.0
2025-07-24 05:41:10.757708,ULMeasRept,0,4601,-98,-10.5,20.0
2025-07-24 05:41:11.237711,ULMeasRept,0,4601,-98,-10.5,20.5
2025-07-24 05:41:11.717699,ULMeasRept,0,4601,-98,-10.5,20.5
2025-07-24 05:41:12.197705,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 05:41:12.697636,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 05:41:13.177718,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 05:41:13.657718,ULMeasRept,0,4601,-98,-10.5,20.0
2025-07-24 05:41:14.137704,ULMeasRept,0,4601,-98,-10.5,20.0
2025-07-24 05:41:14.622677,ULMeasRept,0,4601,-98,-10.5,20.5
2025-07-24 05:41:15.102639,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 05:41:15.597677,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 05:41:16.077683,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:41:16.553798,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:41:17.037683,ULMeasRept,0,4601,-98,-10.5,20.5
2025-07-24 05:41:17.537669,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 05:41:17.997646,ULMeasRept,0,4601,-98,-10.5,20.5
2025-07-24 05:41:18.477628,ULMeasRept,0,4601,-98,-10.5,20.0
2025-07-24 05:41:18.957634,ULMeasRept,0,4601,-98,-10.5,20.5
2025-07-24 05:41:19.437655,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 05:41:19.917677,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 05:41:20.417637,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 05:41:20.897701,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 05:41:21.382595,ULMeasRept,0,4601,-98,-10.5,21.0
2025-07-24 05:41:21.857716,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:41:22.317608,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:41:22.813658,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:41:23.287675,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:41:23.757600,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:41:24.287586,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:41:24.777631,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:41:25.247573,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:41:25.733668,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:41:26.213743,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:41:26.697558,ULMeasRept,0,4601,-98,-10.5,21.5
2025-07-24 05:41:27.177565,ULMeasRept,0,4601,-98,-10.5,21.5
