time,log_type,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr
2025-07-24 03:23:24.398923,ULMeasRept,0,4601,-97,-10.5,20.5
2025-07-24 03:23:24.878861,ULMeasRept,0,4601,-97,-10.5,20.0
2025-07-24 03:23:25.358834,ULMeasRept,0,4601,-98,-10.5,19.5
2025-07-24 03:23:25.838862,ULMeasRept,0,4601,-97,-10.5,20.5
2025-07-24 03:23:26.318904,ULMeasRept,0,4601,-98,-10.5,20.0
2025-07-24 03:23:26.808834,ULMeasRept,0,4601,-97,-10.5,21.0
2025-07-24 03:23:27.298802,ULMeasRept,0,4601,-96,-10.5,21.5
2025-07-24 03:23:27.778818,ULMeasRept,0,4601,-95,-10.5,22.0
2025-07-24 03:23:28.248844,ULMeasRept,0,4601,-98,-10.5,20.5
2025-07-24 03:23:28.728856,ULMeasRept,0,4601,-98,-10.5,19.5
2025-07-24 03:23:29.238822,ULMeasRept,0,4601,-99,-10.5,19.5
2025-07-24 03:23:29.698786,ULMeasRept,0,4601,-99,-10.5,19.5
2025-07-24 03:23:30.178788,ULMeasRept,0,4601,-99,-10.5,19.5
2025-07-24 03:23:30.678727,ULMeasRept,0,4601,-99,-10.5,19.5
2025-07-24 03:23:31.158738,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:23:31.654877,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:23:32.118817,ULMeasRept,0,4601,-99,-10.5,19.5
2025-07-24 03:23:32.578748,ULMeasRept,0,4601,-99,-10.5,19.5
2025-07-24 03:23:33.098826,ULMeasRept,0,4601,-99,-10.5,19.5
2025-07-24 03:23:33.578788,ULMeasRept,0,4601,-99,-10.5,19.5
2025-07-24 03:23:34.038740,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:23:34.534831,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:23:34.998761,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:23:35.478769,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:23:35.958767,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:23:36.438856,ULMeasRept,0,4601,-99,-10.5,19.5
2025-07-24 03:23:36.958852,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:23:37.418771,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:23:37.898790,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:23:38.378886,ULMeasRept,0,4601,-99,-10.5,19.5
2025-07-24 03:23:38.863797,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:23:39.358814,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:23:39.838821,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:23:40.314824,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:23:40.788754,ULMeasRept,0,4601,-99,-10.5,19.5
2025-07-24 03:23:41.274838,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:23:41.748775,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:23:42.228815,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:23:42.718736,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:23:43.183749,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:23:43.714811,ULMeasRept,0,4601,-99,-10.5,20.0
2025-07-24 03:23:44.178764,ULMeasRept,0,4601,-99,-10.5,19.5
